 S11, S22, S33, S12, S23, S31, wp
  1.787495E+002,  2.205173E+002,  0.000000E+000, -6.754545E+001, -1.935760E+001,  3.385185E+000,  3.204508E-001
  1.782231E+002,  2.224193E+002,  0.000000E+000, -6.523741E+001, -1.875219E+001,  3.699594E+000,  3.206686E-001
  1.774237E+002,  2.244165E+002,  0.000000E+000, -6.261032E+001, -1.805609E+001,  4.019720E+000,  3.204639E-001
  1.761808E+002,  2.263321E+002,  0.000000E+000, -5.949472E+001, -1.713003E+001,  4.423051E+000,  3.205949E-001
  1.746516E+002,  2.269454E+002,  0.000000E+000, -5.547431E+001, -1.523911E+001,  5.560403E+000,  3.200775E-001
  1.728636E+002,  2.267823E+002,  0.000000E+000, -5.120294E+001, -1.304847E+001,  6.752814E+000,  3.204372E-001
  1.703110E+002,  2.248690E+002,  0.000000E+000, -4.542716E+001, -1.069568E+001,  7.958655E+000,  3.202031E-001
  1.624268E+002,  2.153833E+002,  0.000000E+000, -3.341483E+001, -9.152982E+000,  8.558581E+000,  3.201560E-001
  1.508004E+002,  2.015267E+002,  0.000000E+000, -1.849152E+001, -8.427297E+000,  8.356220E+000,  3.202930E-001
  1.395922E+002,  1.882067E+002,  0.000000E+000, -4.447113E+000, -7.751652E+000,  8.178116E+000,  3.201706E-001
  1.287529E+002,  1.752804E+002,  0.000000E+000,  9.032974E+000, -7.083985E+000,  7.920602E+000,  3.200060E-001
  1.186660E+002,  1.631412E+002,  0.000000E+000,  2.158257E+001, -6.478480E+000,  7.676350E+000,  3.201585E-001
  1.093065E+002,  1.515636E+002,  0.000000E+000,  3.329447E+001, -5.858897E+000,  7.421383E+000,  3.201524E-001
  1.006098E+002,  1.406870E+002,  0.000000E+000,  4.419550E+001, -5.308976E+000,  7.223066E+000,  3.203152E-001
  9.240249E+001,  1.305449E+002,  0.000000E+000,  5.429152E+001, -4.779916E+000,  7.100148E+000,  3.203239E-001
  8.482861E+001,  1.211173E+002,  0.000000E+000,  6.358075E+001, -4.205372E+000,  6.955052E+000,  3.202503E-001
  7.775279E+001,  1.123143E+002,  0.000000E+000,  7.221297E+001, -3.610370E+000,  6.822736E+000,  3.203774E-001
  7.887891E+001, -1.419497E+002,  0.000000E+000, -6.612819E+001,  5.364428E+000, -7.495319E+000,  3.203997E-001
  7.937236E+001, -1.442795E+002,  0.000000E+000, -6.501511E+001,  4.512939E+000, -8.879059E+000,  3.204174E-001
  8.015222E+001, -1.464425E+002,  0.000000E+000, -6.380385E+001,  3.529385E+000, -1.034686E+001,  3.205338E-001
  8.050865E+001, -1.491349E+002,  0.000000E+000, -6.178596E+001,  2.558598E+000, -1.195279E+001,  3.207468E-001
  8.058724E+001, -1.525457E+002,  0.000000E+000, -5.852854E+001,  1.780409E+000, -1.373126E+001,  3.204354E-001
  7.903725E+001, -1.585603E+002,  0.000000E+000, -5.247792E+001,  2.044548E+000, -1.567269E+001,  3.200249E-001
  7.830491E+001, -1.651858E+002,  0.000000E+000, -4.205142E+001,  3.939733E+000, -1.760985E+001,  3.200343E-001
  8.002971E+001, -1.698923E+002,  0.000000E+000, -2.951162E+001,  6.013041E+000, -1.913786E+001,  3.206781E-001
  8.181859E+001, -1.741061E+002,  0.000000E+000, -1.675992E+001,  8.240349E+000, -2.059962E+001,  3.200646E-001
  8.345456E+001, -1.731544E+002,  0.000000E+000, -1.002737E+001,  1.081109E+001, -1.813392E+001,  3.204081E-001
  8.507526E+001, -1.702949E+002,  0.000000E+000, -4.935266E+000,  1.346492E+001, -1.449530E+001,  3.201406E-001
  8.288949E+001, -1.671831E+002,  0.000000E+000,  3.044349E+000,  1.412095E+001, -1.094127E+001,  3.200440E-001
  7.824409E+001, -1.638537E+002,  0.000000E+000,  1.227080E+001,  1.288329E+001, -8.139056E+000,  3.205904E-001
  7.423092E+001, -1.616390E+002,  0.000000E+000,  1.836554E+001,  1.069944E+001, -7.292361E+000,  3.203677E-001
  7.074965E+001, -1.600548E+002,  0.000000E+000,  2.277351E+001,  8.211359E+000, -7.542318E+000,  3.205519E-001
  6.748650E+001, -1.581795E+002,  0.000000E+000,  2.643458E+001,  5.423184E+000, -8.410810E+000,  3.203074E-001
  6.373804E+001, -1.562454E+002,  0.000000E+000,  2.954566E+001,  2.735090E+000, -9.555749E+000,  3.201954E-001
  5.993358E+001, -1.543074E+002,  0.000000E+000,  3.234138E+001,  2.757759E-001, -1.065113E+001,  3.205658E-001
  5.579231E+001, -1.511851E+002,  0.000000E+000,  3.544478E+001, -1.729060E+000, -1.155242E+001,  3.203781E-001
  5.100512E+001, -1.450838E+002,  0.000000E+000,  3.957928E+001, -2.741503E+000, -1.230636E+001,  3.203077E-001
  9.019398E+001, -1.289682E+002,  0.000000E+000, -6.690951E+001,  4.596965E+000, -5.524461E+000,  3.203074E-001
  6.093943E+001, -1.273774E+002,  0.000000E+000,  4.247719E+001, -3.230755E+000, -1.169278E+001,  3.204998E-001
  1.028709E+002, -1.138654E+002,  0.000000E+000, -6.787079E+001,  3.735359E+000, -3.389003E+000,  3.203759E-001
  7.116623E+001, -1.070272E+002,  0.000000E+000,  4.599415E+001, -3.402362E+000, -1.108542E+001,  3.203409E-001
  1.158157E+002, -9.605424E+001,  0.000000E+000, -6.944816E+001,  2.756290E+000, -1.471171E+000,  3.202401E-001
  8.205663E+001, -8.519839E+001,  0.000000E+000,  4.978424E+001, -3.590984E+000, -1.043360E+001,  3.202435E-001
  1.281714E+002, -7.438132E+001,  0.000000E+000, -7.196868E+001,  1.716439E+000, -1.589099E-001,  3.205274E-001
  9.365033E+001, -6.161194E+001,  0.000000E+000,  5.391884E+001, -3.719573E+000, -9.789838E+000,  3.203988E-001
  1.402043E+002, -5.002918E+001,  0.000000E+000, -7.504038E+001,  6.428824E-001,  5.804673E-001,  3.202364E-001
  1.055924E+002, -3.651667E+001,  0.000000E+000,  5.836587E+001, -3.859083E+000, -9.084987E+000,  3.200088E-001
  1.530566E+002, -2.631916E+001,  0.000000E+000, -7.772328E+001, -1.412337E+000,  1.895298E-001,  3.204915E-001
  1.181451E+002, -9.464425E+000,  0.000000E+000,  6.317428E+001, -4.100000E+000, -8.135552E+000,  3.201054E-001
  1.665077E+002, -3.310596E+000,  0.000000E+000, -8.006465E+001, -4.333265E+000, -1.161586E+000,  3.206272E-001
  1.274708E+002,  1.655810E+001,  0.000000E+000,  6.843954E+001, -3.331864E+000, -7.278655E+000,  3.204764E-001
  1.795052E+002,  1.994294E+001,  0.000000E+000, -8.234990E+001, -7.728885E+000, -3.146138E+000,  3.200350E-001
  1.277310E+002,  3.611736E+001,  0.000000E+000,  7.432862E+001, -1.028612E+000, -6.793418E+000,  3.205339E-001
  1.849655E+002,  3.690112E+001,  0.000000E+000, -8.424586E+001, -1.012167E+001, -5.250112E+000,  3.207064E-001
  1.257637E+002,  5.045366E+001,  0.000000E+000,  7.881808E+001,  1.140709E+000, -6.398305E+000,  3.201795E-001
  1.830929E+002,  5.037802E+001,  0.000000E+000, -8.546464E+001, -1.162204E+001, -6.903652E+000,  3.204024E-001
  1.248301E+002,  5.654087E+001,  0.000000E+000,  7.990197E+001,  1.278934E+000, -6.454017E+000,  3.200788E-001
  1.826800E+002,  7.295520E+001,  0.000000E+000, -8.581062E+001, -1.584267E+001, -6.180980E+000,  3.204656E-001
  1.239606E+002,  6.127611E+001,  0.000000E+000,  8.037526E+001,  9.128775E-001, -6.412670E+000,  3.201377E-001
  1.822552E+002,  9.537102E+001,  0.000000E+000, -8.591831E+001, -1.999828E+001, -5.329999E+000,  3.206624E-001
  1.219969E+002,  6.622020E+001,  0.000000E+000,  8.082233E+001,  5.284135E-001, -5.607915E+000,  3.204721E-001
  1.816140E+002,  1.181135E+002,  0.000000E+000, -8.551232E+001, -2.315738E+001, -4.530008E+000,  3.201986E-001
  1.182799E+002,  7.130643E+001,  0.000000E+000,  8.114540E+001,  1.166172E-001, -3.443535E+000,  3.200322E-001
  1.808633E+002,  1.412856E+002,  0.000000E+000, -8.413235E+001, -2.462844E+001, -3.725949E+000,  3.203367E-001
  1.140824E+002,  7.617521E+001,  0.000000E+000,  8.138619E+001, -3.143556E-001, -1.245069E+000,  3.203339E-001
  1.803707E+002,  1.635483E+002,  0.000000E+000, -8.211180E+001, -2.501333E+001, -2.552878E+000,  3.206000E-001
  1.098064E+002,  8.089224E+001,  0.000000E+000,  8.154520E+001, -7.242227E-001,  5.719569E-001,  3.205211E-001
  1.805574E+002,  1.837559E+002,  0.000000E+000, -7.927065E+001, -2.424710E+001, -6.626136E-001,  3.202610E-001
  1.057953E+002,  8.617380E+001,  0.000000E+000,  8.108898E+001, -1.087038E+000,  2.545507E+000,  3.202514E-001
  1.815438E+002,  2.018914E+002,  0.000000E+000, -7.591031E+001, -2.288065E+001,  1.806139E+000,  3.200210E-001
  1.029777E+002,  9.309089E+001,  0.000000E+000,  7.867114E+001, -1.671928E+000,  4.650363E+000,  3.202098E-001
  1.819711E+002,  2.137593E+002,  0.000000E+000, -7.331359E+001, -2.177975E+001,  3.360882E+000,  3.200021E-001
  1.011431E+002,  1.014579E+002,  0.000000E+000,  7.432693E+001, -2.978179E+000,  6.609705E+000,  3.202576E-001
  1.813666E+002,  2.157353E+002,  0.000000E+000, -7.230930E+001, -2.122677E+001,  3.184090E+000,  3.207297E-001
  1.825430E+002,  2.170539E+002,  0.000000E+000, -7.087976E+001, -2.101916E+001,  3.074450E+000,  3.203074E-001
  1.838468E+002,  2.183991E+002,  0.000000E+000, -6.933782E+001, -2.081332E+001,  2.944701E+000,  3.206292E-001
  1.853493E+002,  2.197627E+002,  0.000000E+000, -6.756708E+001, -2.055722E+001,  2.727227E+000,  3.204751E-001
  1.871812E+002,  2.210328E+002,  0.000000E+000, -6.547991E+001, -2.008003E+001,  2.655737E+000,  3.201660E-001
  1.897250E+002,  2.218107E+002,  0.000000E+000, -6.276910E+001, -1.905435E+001,  3.105328E+000,  3.200895E-001
  1.923312E+002,  2.222588E+002,  0.000000E+000, -5.948967E+001, -1.756948E+001,  3.975793E+000,  3.201373E-001
  1.937682E+002,  2.220677E+002,  0.000000E+000, -5.585885E+001, -1.559259E+001,  5.330973E+000,  3.202997E-001
  1.939261E+002,  2.208879E+002,  0.000000E+000, -5.152199E+001, -1.320296E+001,  6.731231E+000,  3.205532E-001
  1.925049E+002,  2.176187E+002,  0.000000E+000, -4.539617E+001, -1.069706E+001,  8.381388E+000,  3.202628E-001
  1.854667E+002,  2.087761E+002,  0.000000E+000, -3.443916E+001, -9.077420E+000,  8.966968E+000,  3.203941E-001
  1.738017E+002,  1.955908E+002,  0.000000E+000, -2.007223E+001, -8.389089E+000,  8.645617E+000,  3.200449E-001
  1.624940E+002,  1.830790E+002,  0.000000E+000, -6.651343E+000, -7.779060E+000,  8.412629E+000,  3.202420E-001
  1.512873E+002,  1.708532E+002,  0.000000E+000,  6.398951E+000, -7.164201E+000,  8.150517E+000,  3.204175E-001
  1.406748E+002,  1.593322E+002,  0.000000E+000,  1.866574E+001, -6.574014E+000,  7.900399E+000,  3.200826E-001
  1.306573E+002,  1.484161E+002,  0.000000E+000,  3.017422E+001, -5.974301E+000,  7.677595E+000,  3.200711E-001
  1.212500E+002,  1.381240E+002,  0.000000E+000,  4.090152E+001, -5.444312E+000,  7.523426E+000,  3.204718E-001
  1.124762E+002,  1.284203E+002,  0.000000E+000,  5.085475E+001, -4.936123E+000,  7.412416E+000,  3.203344E-001
  1.043045E+002,  1.193128E+002,  0.000000E+000,  6.006257E+001, -4.401066E+000,  7.247662E+000,  3.201774E-001
  9.668219E+001,  1.108077E+002,  0.000000E+000,  6.857351E+001, -3.784439E+000,  7.068660E+000,  3.203896E-001
  9.389494E+001, -1.286001E+002,  0.000000E+000, -6.567367E+001,  3.268494E+000, -6.769162E+000,  3.203565E-001
  9.412273E+001, -1.311385E+002,  0.000000E+000, -6.459426E+001,  2.434989E+000, -8.163046E+000,  3.205267E-001
  9.434557E+001, -1.337936E+002,  0.000000E+000, -6.332963E+001,  1.523368E+000, -9.687053E+000,  3.201784E-001
  9.454540E+001, -1.365940E+002,  0.000000E+000, -6.114049E+001,  7.005134E-001, -1.138241E+001,  3.205736E-001
  9.484407E+001, -1.397461E+002,  0.000000E+000, -5.771082E+001,  4.204861E-002, -1.311441E+001,  3.205956E-001
  9.593670E+001, -1.433316E+002,  0.000000E+000, -5.062957E+001,  4.727851E-001, -1.456540E+001,  3.203244E-001
  9.806342E+001, -1.470162E+002,  0.000000E+000, -3.961126E+001,  2.212477E+000, -1.593888E+001,  3.205543E-001
  1.003521E+002, -1.506349E+002,  0.000000E+000, -2.769888E+001,  4.156078E+000, -1.725823E+001,  3.200007E-001
  1.025062E+002, -1.539961E+002,  0.000000E+000, -1.561359E+001,  6.231095E+000, -1.856958E+001,  3.201037E-001
  1.041235E+002, -1.532045E+002,  0.000000E+000, -8.894983E+000,  8.602252E+000, -1.639764E+001,  3.203960E-001
  1.056963E+002, -1.505596E+002,  0.000000E+000, -4.112201E+000,  1.111628E+001, -1.289900E+001,  3.205066E-001
  1.058535E+002, -1.476929E+002,  0.000000E+000,  1.720720E+000,  1.316241E+001, -9.458466E+000,  3.201869E-001
  1.013887E+002, -1.450707E+002,  0.000000E+000,  1.035926E+001,  1.235951E+001, -6.654694E+000,  3.205079E-001
  9.699307E+001, -1.433845E+002,  0.000000E+000,  1.653342E+001,  1.040139E+001, -5.672385E+000,  3.203999E-001
  9.305060E+001, -1.423584E+002,  0.000000E+000,  2.101189E+001,  8.134689E+000, -5.771906E+000,  3.205358E-001
  8.936395E+001, -1.414114E+002,  0.000000E+000,  2.459002E+001,  5.538221E+000, -6.482439E+000,  3.201466E-001
  8.534688E+001, -1.400826E+002,  0.000000E+000,  2.765669E+001,  2.967247E+000, -7.572750E+000,  3.205793E-001
  8.120830E+001, -1.386643E+002,  0.000000E+000,  3.036573E+001,  5.615793E-001, -8.679008E+000,  3.200139E-001
  7.693017E+001, -1.367154E+002,  0.000000E+000,  3.311559E+001, -1.588404E+000, -9.660855E+000,  3.200129E-001
  7.193579E+001, -1.325082E+002,  0.000000E+000,  3.674305E+001, -2.870196E+000, -1.044727E+001,  3.201003E-001
  1.059584E+002, -1.149813E+002,  0.000000E+000, -6.636509E+001,  2.406566E+000, -4.769200E+000,  3.206320E-001
  8.255472E+001, -1.156565E+002,  0.000000E+000,  3.915837E+001, -3.552573E+000, -9.812234E+000,  3.201720E-001
  1.188962E+002, -1.003228E+002,  0.000000E+000, -6.709139E+001,  1.501530E+000, -2.589564E+000,  3.206739E-001
  9.322259E+001, -9.580276E+001,  0.000000E+000,  4.237898E+001, -3.801344E+000, -9.124265E+000,  3.202348E-001
  1.322640E+002, -8.348781E+001,  0.000000E+000, -6.828692E+001,  4.892193E-001, -5.409308E-001,  3.203458E-001
  1.044958E+002, -7.438191E+001,  0.000000E+000,  4.587671E+001, -3.995264E+000, -8.413071E+000,  3.202262E-001
  1.456172E+002, -6.386637E+001,  0.000000E+000, -7.013368E+001, -6.365427E-001,  1.275894E+000,  3.205022E-001
  1.163212E+002, -5.148246E+001,  0.000000E+000,  4.967983E+001, -4.202759E+000, -7.657281E+000,  3.205209E-001
  1.579676E+002, -4.091015E+001,  0.000000E+000, -7.286342E+001, -1.800785E+000,  2.336883E+000,  3.204883E-001
  1.284681E+002, -2.723330E+001,  0.000000E+000,  5.378060E+001, -4.359769E+000, -6.925519E+000,  3.203213E-001
  1.704579E+002, -1.751372E+001,  0.000000E+000, -7.556453E+001, -3.620926E+000,  2.387571E+000,  3.201015E-001
  1.355178E+002, -5.092066E+000,  0.000000E+000,  5.855788E+001, -3.256986E+000, -6.364210E+000,  3.203143E-001
  1.830587E+002,  4.491506E+000,  0.000000E+000, -7.789404E+001, -6.328146E+000,  1.316237E+000,  3.205044E-001
  1.356314E+002,  1.296650E+001,  0.000000E+000,  6.409951E+001, -1.244369E+000, -5.910654E+000,  3.202946E-001
  1.936512E+002,  2.542478E+001,  0.000000E+000, -8.026405E+001, -8.938093E+000, -2.622538E-002,  3.206179E-001
  1.340405E+002,  2.989377E+001,  0.000000E+000,  6.974452E+001,  8.223129E-001, -5.510625E+000,  3.205679E-001
  1.912626E+002,  3.460535E+001,  0.000000E+000, -8.217609E+001, -9.469341E+000, -2.006210E+000,  3.202898E-001
  1.316131E+002,  4.632036E+001,  0.000000E+000,  7.503242E+001,  3.033131E+000, -5.181111E+000,  3.200992E-001
  1.893284E+002,  4.726709E+001,  0.000000E+000, -8.338135E+001, -1.078997E+001, -3.559511E+000,  3.206725E-001
  1.302402E+002,  5.593417E+001,  0.000000E+000,  7.732089E+001,  4.002541E+000, -5.054206E+000,  3.203133E-001
  1.888666E+002,  6.888581E+001,  0.000000E+000, -8.377303E+001, -1.478719E+001, -2.828222E+000,  3.206850E-001
  1.294695E+002,  6.066968E+001,  0.000000E+000,  7.795017E+001,  3.880008E+000, -5.217383E+000,  3.205882E-001
  1.883299E+002,  9.000989E+001,  0.000000E+000, -8.389100E+001, -1.872602E+001, -2.053697E+000,  3.202097E-001
  1.287351E+002,  6.501312E+001,  0.000000E+000,  7.833990E+001,  3.479798E+000, -5.398696E+000,  3.203342E-001
  1.876489E+002,  1.117101E+002,  0.000000E+000, -8.339894E+001, -2.141671E+001, -1.375740E+000,  3.200025E-001
  1.269942E+002,  6.937422E+001,  0.000000E+000,  7.860940E+001,  2.913934E+000, -4.913681E+000,  3.203197E-001
  1.867655E+002,  1.339354E+002,  0.000000E+000, -8.200126E+001, -2.260076E+001, -7.441408E-001,  3.204891E-001
  1.237311E+002,  7.379819E+001,  0.000000E+000,  7.892364E+001,  2.399742E+000, -3.260592E+000,  3.203559E-001
  1.857904E+002,  1.554541E+002,  0.000000E+000, -8.031118E+001, -2.325830E+001, -8.774153E-002,  3.206309E-001
  1.197592E+002,  7.857790E+001,  0.000000E+000,  7.902587E+001,  1.908003E+000, -1.255958E+000,  3.202638E-001
  1.847357E+002,  1.761152E+002,  0.000000E+000, -7.822059E+001, -2.338763E+001,  6.362024E-001,  3.201683E-001
  1.170595E+002,  8.520871E+001,  0.000000E+000,  7.736663E+001,  1.166806E+000,  6.211058E-001,  3.202852E-001
  1.841868E+002,  1.955197E+002,  0.000000E+000, -7.570423E+001, -2.326526E+001,  1.610224E+000,  3.200544E-001
  1.156938E+002,  9.325533E+001,  0.000000E+000,  7.390602E+001, -8.017379E-002,  2.549003E+000,  3.200587E-001
  1.843818E+002,  2.116134E+002,  0.000000E+000, -7.290180E+001, -2.245344E+001,  3.222090E+000,  3.202092E-001
  1.148770E+002,  1.020804E+002,  0.000000E+000,  6.913347E+001, -1.937302E+000,  4.734196E+000,  3.200874E-001
  1.838929E+002,  2.155921E+002,  0.000000E+000, -7.168628E+001, -2.175531E+001,  3.367499E+000,  3.203844E-001
  1.852194E+002,  2.169344E+002,  0.000000E+000, -7.022027E+001, -2.156039E+001,  3.270091E+000,  3.200637E-001
  1.871186E+002,  2.179064E+002,  0.000000E+000, -6.840324E+001, -2.111954E+001,  3.409278E+000,  3.200842E-001
  1.897488E+002,  2.183994E+002,  0.000000E+000, -6.610778E+001, -2.017057E+001,  4.062789E+000,  3.201446E-001
  1.929577E+002,  2.184188E+002,  0.000000E+000, -6.340213E+001, -1.878853E+001,  5.131513E+000,  3.200797E-001
  1.964226E+002,  2.183339E+002,  0.000000E+000, -6.046197E+001, -1.728816E+001,  6.339099E+000,  3.204973E-001
  1.999781E+002,  2.181518E+002,  0.000000E+000, -5.728813E+001, -1.568119E+001,  7.557051E+000,  3.206807E-001
  2.030785E+002,  2.173498E+002,  0.000000E+000, -5.409638E+001, -1.395253E+001,  8.717473E+000,  3.206091E-001
  2.053131E+002,  2.150218E+002,  0.000000E+000, -4.984887E+001, -1.180882E+001,  9.881174E+000,  3.203160E-001
  2.065028E+002,  2.112374E+002,  0.000000E+000, -4.434317E+001, -9.770519E+000,  1.087241E+001,  3.201541E-001
  2.022365E+002,  2.028041E+002,  0.000000E+000, -3.457035E+001, -8.572768E+000,  1.076059E+001,  3.201567E-001
  1.923480E+002,  1.902893E+002,  0.000000E+000, -2.119093E+001, -8.204688E+000,  9.853817E+000,  3.201611E-001
  1.818226E+002,  1.783641E+002,  0.000000E+000, -8.448216E+000, -7.740075E+000,  9.240261E+000,  3.200770E-001
  1.709198E+002,  1.667677E+002,  0.000000E+000,  4.051834E+000, -7.190193E+000,  8.760396E+000,  3.201383E-001
  1.602624E+002,  1.557487E+002,  0.000000E+000,  1.587477E+001, -6.598802E+000,  8.277789E+000,  3.200051E-001
  1.500098E+002,  1.453854E+002,  0.000000E+000,  2.699800E+001, -6.005001E+000,  7.882324E+000,  3.204104E-001
  1.400615E+002,  1.356217E+002,  0.000000E+000,  3.748098E+001, -5.422966E+000,  7.591281E+000,  3.203250E-001
  1.306938E+002,  1.264345E+002,  0.000000E+000,  4.728084E+001, -4.854078E+000,  7.361340E+000,  3.200672E-001
  1.219351E+002,  1.177571E+002,  0.000000E+000,  5.641659E+001, -4.345960E+000,  7.184200E+000,  3.202012E-001
  1.134338E+002,  1.097337E+002,  0.000000E+000,  6.475469E+001, -3.662986E+000,  6.839882E+000,  3.203142E-001
  1.083033E+002, -1.156524E+002,  0.000000E+000, -6.524114E+001,  1.264294E+000, -6.029973E+000,  3.205064E-001
  1.089902E+002, -1.176355E+002,  0.000000E+000, -6.419152E+001,  3.684567E-001, -7.329263E+000,  3.205051E-001
  1.097567E+002, -1.197080E+002,  0.000000E+000, -6.269532E+001, -5.870733E-001, -8.790710E+000,  3.200284E-001
  1.105463E+002, -1.219180E+002,  0.000000E+000, -6.036414E+001, -1.451331E+000, -1.039430E+001,  3.206788E-001
  1.115572E+002, -1.244949E+002,  0.000000E+000, -5.625830E+001, -1.880958E+000, -1.188396E+001,  3.205525E-001
  1.134552E+002, -1.274414E+002,  0.000000E+000, -4.816226E+001, -1.052843E+000, -1.314648E+001,  3.200456E-001
  1.160800E+002, -1.303241E+002,  0.000000E+000, -3.730304E+001,  6.598424E-001, -1.438380E+001,  3.203535E-001
  1.185801E+002, -1.332595E+002,  0.000000E+000, -2.602050E+001,  2.543452E+000, -1.558144E+001,  3.206351E-001
  1.208347E+002, -1.361023E+002,  0.000000E+000, -1.463474E+001,  4.407681E+000, -1.676036E+001,  3.201800E-001
  1.224732E+002, -1.354501E+002,  0.000000E+000, -7.886258E+000,  6.615967E+000, -1.485824E+001,  3.204241E-001
  1.239869E+002, -1.329508E+002,  0.000000E+000, -3.325542E+000,  9.025916E+000, -1.148789E+001,  3.203722E-001
  1.252061E+002, -1.302037E+002,  0.000000E+000,  1.368512E+000,  1.158317E+001, -8.163656E+000,  3.206048E-001
  1.221561E+002, -1.279543E+002,  0.000000E+000,  8.624582E+000,  1.178193E+001, -5.379098E+000,  3.200939E-001
  1.176553E+002, -1.266634E+002,  0.000000E+000,  1.481505E+001,  1.007126E+001, -4.215786E+000,  3.205932E-001
  1.135483E+002, -1.260083E+002,  0.000000E+000,  1.926530E+001,  7.946811E+000, -4.195655E+000,  3.205732E-001
  1.096325E+002, -1.255766E+002,  0.000000E+000,  2.286898E+001,  5.694309E+000, -4.774240E+000,  3.206323E-001
  1.054464E+002, -1.248865E+002,  0.000000E+000,  2.592279E+001,  3.189288E+000, -5.756580E+000,  3.203526E-001
  1.010269E+002, -1.240648E+002,  0.000000E+000,  2.851239E+001,  8.401058E-001, -6.862009E+000,  3.206435E-001
  9.650010E+001, -1.229263E+002,  0.000000E+000,  3.106449E+001, -1.341761E+000, -7.890106E+000,  3.202935E-001
  9.140969E+001, -1.203272E+002,  0.000000E+000,  3.421257E+001, -2.895395E+000, -8.739123E+000,  3.202826E-001
  1.203864E+002, -1.020886E+002,  0.000000E+000, -6.589255E+001,  3.551171E-001, -4.060144E+000,  3.205914E-001
  1.026023E+002, -1.040886E+002,  0.000000E+000,  3.623373E+001, -3.702351E+000, -8.023908E+000,  3.200982E-001
  1.333477E+002, -8.756356E+001,  0.000000E+000, -6.654919E+001, -5.904016E-001, -1.931492E+000,  3.203954E-001
  1.138603E+002, -8.530904E+001,  0.000000E+000,  3.895323E+001, -4.164475E+000, -7.262005E+000,  3.204626E-001
  1.471327E+002, -7.171845E+001,  0.000000E+000, -6.735662E+001, -1.641731E+000,  2.795994E-001,  3.205415E-001
  1.252053E+002, -6.436858E+001,  0.000000E+000,  4.223043E+001, -4.418952E+000, -6.496383E+000,  3.201590E-001
  1.607834E+002, -5.363954E+001,  0.000000E+000, -6.872592E+001, -2.847391E+000,  2.303797E+000,  3.201704E-001
  1.363610E+002, -4.260478E+001,  0.000000E+000,  4.579119E+001, -4.460559E+000, -5.768899E+000,  3.204307E-001
  1.737637E+002, -3.258994E+001,  0.000000E+000, -7.092415E+001, -4.146760E+000,  3.846524E+000,  3.201528E-001
  1.420258E+002, -2.352338E+001,  0.000000E+000,  5.007661E+001, -3.136177E+000, -5.377864E+000,  3.202721E-001
  1.854374E+002, -1.001284E+001,  0.000000E+000, -7.365034E+001, -5.637972E+000,  4.328796E+000,  3.202105E-001
  1.423537E+002, -7.513725E+000,  0.000000E+000,  5.502911E+001, -1.270909E+000, -5.125930E+000,  3.201108E-001
  1.973922E+002,  1.098938E+001,  0.000000E+000, -7.590024E+001, -8.135926E+000,  3.533451E+000,  3.206574E-001
  1.414101E+002,  8.512971E+000,  0.000000E+000,  6.027018E+001,  5.612920E-001, -4.802733E+000,  3.200913E-001
  1.994085E+002,  2.504245E+001,  0.000000E+000, -7.858291E+001, -8.471020E+000,  3.093033E+000,  3.203264E-001
  1.392906E+002,  2.399132E+001,  0.000000E+000,  6.554796E+001,  2.476836E+000, -4.492705E+000,  3.201470E-001
  1.965698E+002,  3.215255E+001,  0.000000E+000, -8.025226E+001, -8.930183E+000,  8.390869E-001,  3.205263E-001
  1.370904E+002,  3.985383E+001,  0.000000E+000,  7.056871E+001,  4.427269E+000, -4.145870E+000,  3.201393E-001
  1.945704E+002,  4.445835E+001,  0.000000E+000, -8.142528E+001, -1.013021E+001, -6.727409E-001,  3.204842E-001
  1.352263E+002,  5.421581E+001,  0.000000E+000,  7.457087E+001,  6.109094E+000, -3.911500E+000,  3.200086E-001
  1.940654E+002,  6.491153E+001,  0.000000E+000, -8.183800E+001, -1.389459E+001,  5.470010E-002,  3.205408E-001
  1.342424E+002,  5.995853E+001,  0.000000E+000,  7.561216E+001,  6.322177E+000, -3.981977E+000,  3.203420E-001
  1.934747E+002,  8.517251E+001,  0.000000E+000, -8.199970E+001, -1.757506E+001,  8.308617E-001,  3.206360E-001
  1.334832E+002,  6.428154E+001,  0.000000E+000,  7.614397E+001,  6.089630E+000, -4.184537E+000,  3.204498E-001
  1.927564E+002,  1.060556E+002,  0.000000E+000, -8.135347E+001, -1.978387E+001,  1.439234E+000,  3.200871E-001
  1.327728E+002,  6.834131E+001,  0.000000E+000,  7.640782E+001,  5.566680E+000, -4.500012E+000,  3.202260E-001
  1.918967E+002,  1.272753E+002,  0.000000E+000, -8.000910E+001, -2.077734E+001,  1.959027E+000,  3.201783E-001
  1.311988E+002,  7.209623E+001,  0.000000E+000,  7.658368E+001,  4.942283E+000, -4.147377E+000,  3.200461E-001
  1.909113E+002,  1.478858E+002,  0.000000E+000, -7.835858E+001, -2.138987E+001,  2.473800E+000,  3.203590E-001
  1.292535E+002,  7.740088E+001,  0.000000E+000,  7.583126E+001,  4.278610E+000, -2.868688E+000,  3.204533E-001
  1.899870E+002,  1.680312E+002,  0.000000E+000, -7.617718E+001, -2.156930E+001,  3.024616E+000,  3.201274E-001
  1.275368E+002,  8.510161E+001,  0.000000E+000,  7.320836E+001,  3.056300E+000, -8.019232E-001,  3.200778E-001
