 S11, S22, S33, S12, S23, S31, wp
  1.121034E+002,  1.670705E+002,  0.000000E+000,  1.475498E+002,  5.337733E-001, -3.631913E+000,  5.100350E-001
  9.999036E+001,  1.819757E+002,  0.000000E+000, -1.449785E+002, -1.587783E+000, -2.572190E+000,  5.104237E-001
  1.133592E+002,  1.891251E+002,  0.000000E+000,  1.426157E+002,  5.568158E-001, -3.277467E+000,  5.103476E-001
  9.902462E+001,  2.000330E+002,  0.000000E+000, -1.397099E+002, -3.934495E-001, -2.956717E+000,  5.101271E-001
  1.141080E+002,  2.077850E+002,  0.000000E+000,  1.375679E+002,  3.899328E-001, -2.831533E+000,  5.103352E-001
  9.811224E+001,  2.158033E+002,  0.000000E+000, -1.341492E+002,  3.810483E-001, -3.233349E+000,  5.106938E-001
  1.136384E+002,  2.234912E+002,  0.000000E+000,  1.324057E+002,  1.930114E-001, -2.405550E+000,  5.100010E-001
  9.693783E+001,  2.295979E+002,  0.000000E+000, -1.281639E+002,  1.062842E+000, -3.205970E+000,  5.104340E-001
  1.121327E+002,  2.362442E+002,  0.000000E+000,  1.273484E+002,  1.029498E-001, -1.996721E+000,  5.107685E-001
  5.747998E+001, -2.299459E+002,  0.000000E+000, -1.137171E+002, -1.110231E+000,  3.281941E+000,  5.107884E-001
  6.562336E+001, -2.385546E+002,  0.000000E+000, -1.078023E+002, -1.294329E+000,  3.067831E+000,  5.102164E-001
  7.443948E+001, -2.471752E+002,  0.000000E+000, -1.010319E+002, -1.451166E+000,  2.646576E+000,  5.103042E-001
  8.295176E+001, -2.556641E+002,  0.000000E+000, -9.319102E+001, -1.712003E+000,  1.822658E+000,  5.103638E-001
  9.046387E+001, -2.645584E+002,  0.000000E+000, -8.341168E+001, -1.716135E+000,  7.172766E-001,  5.108232E-001
  9.673083E+001, -2.737979E+002,  0.000000E+000, -7.153039E+001, -1.464090E+000, -6.323627E-001,  5.100907E-001
  1.020376E+002, -2.828702E+002,  0.000000E+000, -5.750304E+001, -1.134558E+000, -1.782242E+000,  5.101914E-001
  1.055187E+002, -2.910800E+002,  0.000000E+000, -4.147961E+001, -8.581337E-001, -2.485088E+000,  5.107602E-001
  1.086559E+002, -2.977963E+002,  0.000000E+000, -2.347752E+001, -6.869322E-001, -2.651037E+000,  5.104551E-001
  1.108533E+002, -3.017518E+002,  0.000000E+000, -5.204440E+000, -2.196940E-001, -2.176968E+000,  5.103606E-001
  1.113874E+002, -3.022613E+002,  0.000000E+000,  1.331587E+001,  3.082440E-001, -7.368681E-001,  5.108068E-001
  1.122272E+002, -2.996959E+002,  0.000000E+000,  3.124556E+001,  2.798065E-001,  1.141192E+000,  5.102702E-001
  1.113694E+002, -2.945655E+002,  0.000000E+000,  4.802187E+001,  3.693224E-001,  2.955629E+000,  5.107505E-001
  1.080733E+002, -2.877108E+002,  0.000000E+000,  6.250611E+001,  2.206878E-001,  4.168147E+000,  5.104297E-001
  1.029461E+002, -2.794211E+002,  0.000000E+000,  7.506367E+001, -2.052412E-001,  4.821046E+000,  5.102848E-001
  9.660925E+001, -2.699465E+002,  0.000000E+000,  8.637672E+001, -4.685794E-001,  5.002834E+000,  5.105111E-001
  8.955554E+001, -2.598922E+002,  0.000000E+000,  9.643183E+001, -6.987892E-001,  5.158118E+000,  5.107359E-001
  8.253294E+001, -2.491309E+002,  0.000000E+000,  1.055657E+002, -9.541468E-001,  5.166768E+000,  5.104054E-001
  7.524803E+001, -2.386917E+002,  0.000000E+000,  1.134634E+002, -1.127744E+000,  5.163987E+000,  5.106532E-001
  6.801483E+001, -2.285716E+002,  0.000000E+000,  1.203146E+002, -1.216392E+000,  4.918402E+000,  5.104714E-001
  6.013631E+001, -2.181511E+002,  0.000000E+000, -1.180995E+002, -9.651490E-001,  3.174779E+000,  5.107030E-001
  7.005605E+001, -2.170497E+002,  0.000000E+000,  1.254555E+002, -9.822954E-001,  4.402146E+000,  5.102916E-001
  6.309520E+001, -2.040789E+002,  0.000000E+000, -1.226322E+002, -8.758412E-001,  2.933477E+000,  5.108830E-001
  7.219551E+001, -2.028306E+002,  0.000000E+000,  1.307149E+002, -4.378972E-001,  3.925301E+000,  5.105690E-001
  6.706395E+001, -1.861788E+002,  0.000000E+000, -1.274410E+002, -6.872929E-001,  2.793876E+000,  5.101841E-001
  7.438293E+001, -1.856041E+002,  0.000000E+000,  1.358959E+002,  6.499208E-002,  3.128667E+000,  5.108180E-001
  7.216828E+001, -1.642339E+002,  0.000000E+000, -1.324832E+002, -3.039887E-001,  2.464086E+000,  5.108646E-001
  7.733157E+001, -1.652351E+002,  0.000000E+000,  1.410127E+002,  9.245174E-001,  2.113173E+000,  5.104341E-001
  7.899428E+001, -1.365454E+002,  0.000000E+000, -1.375531E+002, -2.374361E-002,  1.832397E+000,  5.104184E-001
  8.186205E+001, -1.412441E+002,  0.000000E+000,  1.460221E+002,  1.783303E+000,  9.981349E-001,  5.108521E-001
  8.697307E+001, -1.044889E+002,  0.000000E+000, -1.424571E+002, -3.588877E-002,  1.253644E+000,  5.107805E-001
  8.849636E+001, -1.126443E+002,  0.000000E+000,  1.508057E+002,  2.628673E+000, -2.181076E-001,  5.104017E-001
  9.627033E+001, -6.721965E+001,  0.000000E+000, -1.468533E+002, -4.225773E-001,  6.514696E-001,  5.104756E-001
  9.631500E+001, -8.020302E+001,  0.000000E+000,  1.549017E+002,  3.153649E+000, -1.203901E+000,  5.103162E-001
  1.061183E+002, -2.715505E+001,  0.000000E+000, -1.505053E+002, -9.863802E-001, -4.010396E-001,  5.108075E-001
  1.047352E+002, -4.249481E+001,  0.000000E+000,  1.576533E+002,  3.131498E+000, -2.012395E+000,  5.105509E-001
  1.152986E+002,  1.387961E+001,  0.000000E+000, -1.530292E+002, -1.549535E+000, -1.465582E+000,  5.104942E-001
  1.129363E+002, -1.935278E+000,  0.000000E+000,  1.588078E+002,  2.960245E+000, -2.475005E+000,  5.103868E-001
  1.219152E+002,  5.329900E+001,  0.000000E+000, -1.535642E+002, -1.859749E+000, -1.658718E+000,  5.104005E-001
  1.208052E+002,  3.951564E+001,  0.000000E+000,  1.576245E+002,  2.732949E+000, -2.962376E+000,  5.101754E-001
  1.263387E+002,  8.824440E+001,  0.000000E+000, -1.527189E+002, -2.331421E+000, -1.762081E+000,  5.103394E-001
  1.267453E+002,  7.801762E+001,  0.000000E+000,  1.551296E+002,  1.990684E+000, -3.383728E+000,  5.100120E-001
  1.282699E+002,  1.165727E+002,  0.000000E+000, -1.507708E+002, -2.663313E+000, -1.684600E+000,  5.101928E-001
  1.303096E+002,  1.116666E+002,  0.000000E+000,  1.519239E+002,  1.126532E+000, -3.576947E+000,  5.102711E-001
  1.286442E+002,  1.409962E+002,  0.000000E+000, -1.483385E+002, -2.956874E+000, -1.618231E+000,  5.101506E-001
  1.328293E+002,  1.409920E+002,  0.000000E+000,  1.482130E+002,  6.277698E-001, -3.595695E+000,  5.104974E-001
  1.281098E+002,  1.627587E+002,  0.000000E+000, -1.453116E+002, -2.698588E+000, -1.849984E+000,  5.107533E-001
  1.341878E+002,  1.667871E+002,  0.000000E+000,  1.441745E+002,  4.759788E-001, -3.402909E+000,  5.103730E-001
  1.270533E+002,  1.822590E+002,  0.000000E+000, -1.412183E+002, -1.772473E+000, -2.292087E+000,  5.105609E-001
  1.352906E+002,  1.894879E+002,  0.000000E+000,  1.396526E+002,  6.052846E-001, -3.072007E+000,  5.106207E-001
  1.257365E+002,  2.002170E+002,  0.000000E+000, -1.363785E+002, -5.797938E-001, -2.686362E+000,  5.102376E-001
  1.360971E+002,  2.085607E+002,  0.000000E+000,  1.348705E+002,  3.595630E-001, -2.673318E+000,  5.101486E-001
  1.242277E+002,  2.161208E+002,  0.000000E+000, -1.310352E+002,  2.097958E-001, -2.950607E+000,  5.100022E-001
  1.362849E+002,  2.244705E+002,  0.000000E+000,  1.301094E+002,  1.330135E-001, -2.247103E+000,  5.105150E-001
  1.222786E+002,  2.299429E+002,  0.000000E+000, -1.253114E+002,  8.830154E-001, -2.911454E+000,  5.100130E-001
  1.356113E+002,  2.373678E+002,  0.000000E+000,  1.254615E+002,  1.434129E-001, -1.766948E+000,  5.102167E-001
  1.203180E+002,  2.417822E+002,  0.000000E+000, -1.197757E+002,  1.407710E+000, -2.800418E+000,  5.102404E-001
  1.274282E+002,  2.529686E+002,  0.000000E+000, -1.127314E+002,  1.613164E+000, -2.621852E+000,  5.101138E-001
  1.355699E+002,  2.647368E+002,  0.000000E+000, -1.041365E+002,  1.887817E+000, -2.529626E+000,  5.104805E-001
  1.448243E+002,  2.768859E+002,  0.000000E+000, -9.350441E+001,  2.185409E+000, -2.373681E+000,  5.100289E-001
  1.547330E+002,  2.887395E+002,  0.000000E+000, -8.137149E+001,  2.340327E+000, -2.060609E+000,  5.102387E-001
  1.646374E+002,  2.997495E+002,  0.000000E+000, -6.797002E+001,  2.240226E+000, -1.576240E+000,  5.102412E-001
  1.737976E+002,  3.096008E+002,  0.000000E+000, -5.354741E+001,  2.319364E+000, -8.661491E-001,  5.103703E-001
  1.821241E+002,  3.170658E+002,  0.000000E+000, -3.896027E+001,  2.182215E+000,  7.367043E-002,  5.102946E-001
  1.882692E+002,  3.223034E+002,  0.000000E+000, -2.361139E+001,  1.586759E+000,  1.395826E+000,  5.101515E-001
  1.924385E+002,  3.254958E+002,  0.000000E+000, -7.835111E+000,  9.388735E-001,  2.801862E+000,  5.108064E-001
  1.943891E+002,  3.263941E+002,  0.000000E+000,  8.326378E+000,  6.710740E-001,  3.935142E+000,  5.105591E-001
  1.936205E+002,  3.243492E+002,  0.000000E+000,  2.466884E+001,  3.924672E-001,  3.693307E+000,  5.106577E-001
  1.896615E+002,  3.193287E+002,  0.000000E+000,  4.043307E+001,  4.283933E-001,  3.198499E+000,  5.107234E-001
  1.825053E+002,  3.110351E+002,  0.000000E+000,  5.628908E+001,  6.782809E-001,  2.538572E+000,  5.107018E-001
  1.743275E+002,  3.012917E+002,  0.000000E+000,  7.130504E+001,  7.383427E-001,  1.869189E+000,  5.104084E-001
  1.652465E+002,  2.910573E+002,  0.000000E+000,  8.474243E+001,  7.059898E-001,  1.343186E+000,  5.104154E-001
  1.564096E+002,  2.803325E+002,  0.000000E+000,  9.667094E+001,  6.228807E-001,  6.621263E-001,  5.105241E-001
  1.480255E+002,  2.695345E+002,  0.000000E+000,  1.067515E+002,  4.891224E-001,  8.273853E-002,  5.100835E-001
  1.405663E+002,  2.585781E+002,  0.000000E+000,  1.147177E+002,  3.867078E-001, -5.683484E-001,  5.102815E-001
  1.340775E+002,  2.480207E+002,  0.000000E+000,  1.207935E+002,  2.455986E-001, -1.173840E+000,  5.107855E-001
  8.412408E+001, -2.256319E+002,  0.000000E+000, -1.101936E+002, -1.327522E+000,  3.236314E+000,  5.101642E-001
  9.313020E+001, -2.341996E+002,  0.000000E+000, -1.042200E+002, -1.411369E+000,  3.099303E+000,  5.108536E-001
  1.015875E+002, -2.423101E+002,  0.000000E+000, -9.760645E+001, -1.484268E+000,  2.848774E+000,  5.107498E-001
  1.092942E+002, -2.502021E+002,  0.000000E+000, -8.993108E+001, -1.504875E+000,  2.256388E+000,  5.100008E-001
  1.165617E+002, -2.584437E+002,  0.000000E+000, -8.034907E+001, -1.580793E+000,  1.091873E+000,  5.106001E-001
  1.232389E+002, -2.668736E+002,  0.000000E+000, -6.885568E+001, -1.431203E+000, -3.512906E-001,  5.105039E-001
  1.283259E+002, -2.751048E+002,  0.000000E+000, -5.550875E+001, -1.188966E+000, -1.586212E+000,  5.104898E-001
  1.322250E+002, -2.825994E+002,  0.000000E+000, -3.996643E+001, -1.055627E+000, -2.414881E+000,  5.107660E-001
  1.346683E+002, -2.890032E+002,  0.000000E+000, -2.249775E+001, -7.648390E-001, -2.712464E+000,  5.101600E-001
  1.354890E+002, -2.929814E+002,  0.000000E+000, -4.803101E+000, -1.689990E-001, -2.014526E+000,  5.100831E-001
  1.363550E+002, -2.935221E+002,  0.000000E+000,  1.358545E+001,  4.241921E-001, -5.481194E-001,  5.101295E-001
  1.375080E+002, -2.912807E+002,  0.000000E+000,  3.132725E+001,  7.061048E-001,  1.469211E+000,  5.109769E-001
  1.373868E+002, -2.867571E+002,  0.000000E+000,  4.710960E+001,  8.221113E-001,  3.085090E+000,  5.107788E-001
  1.344970E+002, -2.805747E+002,  0.000000E+000,  6.111136E+001,  8.209415E-001,  4.262087E+000,  5.104771E-001
  1.303519E+002, -2.731654E+002,  0.000000E+000,  7.306164E+001,  4.172145E-001,  4.873316E+000,  5.107730E-001
  1.239756E+002, -2.643703E+002,  0.000000E+000,  8.390512E+001, -6.139930E-002,  4.936215E+000,  5.100678E-001
  1.164795E+002, -2.552013E+002,  0.000000E+000,  9.356783E+001, -3.995127E-001,  5.022439E+000,  5.108514E-001
  1.081086E+002, -2.451046E+002,  0.000000E+000,  1.025079E+002, -5.825895E-001,  4.916534E+000,  5.104564E-001
  1.000410E+002, -2.351841E+002,  0.000000E+000,  1.102273E+002, -6.783881E-001,  4.812565E+000,  5.109148E-001
  9.194543E+001, -2.256593E+002,  0.000000E+000,  1.168687E+002, -8.179759E-001,  4.556094E+000,  5.109471E-001
  8.771242E+001, -2.134028E+002,  0.000000E+000, -1.142699E+002, -1.240580E+000,  3.075827E+000,  5.103209E-001
  9.436819E+001, -2.138917E+002,  0.000000E+000,  1.215675E+002, -6.311052E-001,  4.044200E+000,  5.103719E-001
  9.184439E+001, -1.985632E+002,  0.000000E+000, -1.186055E+002, -1.113606E+000,  2.799680E+000,  5.104656E-001
  9.723067E+001, -1.990855E+002,  0.000000E+000,  1.264569E+002, -2.101643E-001,  3.524381E+000,  5.100822E-001
  9.713328E+001, -1.797148E+002,  0.000000E+000, -1.232325E+002, -7.762877E-001,  2.517924E+000,  5.107606E-001
  1.003555E+002, -1.814456E+002,  0.000000E+000,  1.313013E+002,  2.450150E-001,  2.487073E+000,  5.103356E-001
  1.038082E+002, -1.565703E+002,  0.000000E+000, -1.280171E+002, -3.369076E-001,  2.072600E+000,  5.108603E-001
  1.043498E+002, -1.603059E+002,  0.000000E+000,  1.362815E+002,  9.685274E-001,  1.288336E+000,  5.102180E-001
  1.118995E+002, -1.281338E+002,  0.000000E+000, -1.328278E+002, -3.600711E-002,  1.322406E+000,  5.101543E-001
  1.097059E+002, -1.350975E+002,  0.000000E+000,  1.412825E+002,  1.532748E+000,  3.049059E-002,  5.105626E-001
  1.207831E+002, -9.583434E+001,  0.000000E+000, -1.374218E+002,  1.655692E-001,  8.782410E-001,  5.103325E-001
  1.164962E+002, -1.057189E+002,  0.000000E+000,  1.459731E+002,  2.231053E+000, -1.162309E+000,  5.102671E-001
  1.301742E+002, -5.894605E+001,  0.000000E+000, -1.415762E+002,  7.696127E-003,  2.018375E-001,  5.101645E-001
  1.243065E+002, -7.307681E+001,  0.000000E+000,  1.498659E+002,  2.633536E+000, -2.136863E+000,  5.105657E-001
  1.391319E+002, -1.988048E+001,  0.000000E+000, -1.449802E+002, -3.662639E-001, -9.144891E-001,  5.107085E-001
  1.320735E+002, -3.664087E+001,  0.000000E+000,  1.524140E+002,  2.503888E+000, -2.584796E+000,  5.106340E-001
  1.463443E+002,  1.920776E+001,  0.000000E+000, -1.470287E+002, -5.342038E-001, -1.390957E+000,  5.101212E-001
  1.393735E+002,  3.229361E+000,  0.000000E+000,  1.529517E+002,  2.426134E+000, -2.861794E+000,  5.104282E-001
  1.513190E+002,  5.638597E+001,  0.000000E+000, -1.472730E+002, -8.817414E-001, -1.595295E+000,  5.101725E-001
  1.451370E+002,  4.261401E+001,  0.000000E+000,  1.516587E+002,  2.299529E+000, -3.234388E+000,  5.100229E-001
  1.543273E+002,  8.968310E+001,  0.000000E+000, -1.466072E+002, -1.351992E+000, -1.698928E+000,  5.106230E-001
  1.490893E+002,  7.883479E+001,  0.000000E+000,  1.495614E+002,  1.825814E+000, -3.355262E+000,  5.108045E-001
  1.554179E+002,  1.173490E+002,  0.000000E+000, -1.451774E+002, -1.810781E+000, -1.640229E+000,  5.104536E-001
  1.518172E+002,  1.114231E+002,  0.000000E+000,  1.468117E+002,  1.125275E+000, -3.277981E+000,  5.100908E-001
  1.551175E+002,  1.409207E+002,  0.000000E+000, -1.431649E+002, -2.217954E+000, -1.491262E+000,  5.100637E-001
  1.537964E+002,  1.402443E+002,  0.000000E+000,  1.435893E+002,  6.389568E-001, -3.255246E+000,  5.107898E-001
  1.540981E+002,  1.623789E+002,  0.000000E+000, -1.405744E+002, -2.196898E+000, -1.597171E+000,  5.108406E-001
  1.549231E+002,  1.655573E+002,  0.000000E+000,  1.400010E+002,  6.038324E-001, -3.115698E+000,  5.106392E-001
  1.523483E+002,  1.818950E+002,  0.000000E+000, -1.369557E+002, -1.689872E+000, -1.960650E+000,  5.106188E-001
  1.556307E+002,  1.887586E+002,  0.000000E+000,  1.359823E+002,  6.635595E-001, -2.802669E+000,  5.101116E-001
  1.502937E+002,  1.997285E+002,  0.000000E+000, -1.326032E+002, -7.375406E-001, -2.303813E+000,  5.107571E-001
  1.557156E+002,  2.084166E+002,  0.000000E+000,  1.316278E+002,  4.875565E-001, -2.502985E+000,  5.107642E-001
  1.480949E+002,  2.159089E+002,  0.000000E+000, -1.275099E+002,  7.390200E-002, -2.537619E+000,  5.107841E-001
  1.554816E+002,  2.246389E+002,  0.000000E+000,  1.272177E+002,  1.435925E-001, -2.070293E+000,  5.101594E-001
  1.457463E+002,  2.299221E+002,  0.000000E+000, -1.221507E+002,  7.586844E-001, -2.546160E+000,  5.101519E-001
  1.550991E+002,  2.381344E+002,  0.000000E+000,  1.227869E+002,  7.746540E-002, -1.653931E+000,  5.103820E-001
  1.433686E+002,  2.419291E+002,  0.000000E+000, -1.168529E+002,  1.287665E+000, -2.512236E+000,  5.104966E-001
  1.518794E+002,  2.533238E+002,  0.000000E+000, -1.092806E+002,  1.798744E+000, -2.363491E+000,  5.102580E-001
  1.615309E+002,  2.650306E+002,  0.000000E+000, -9.996618E+001,  2.273726E+000, -2.278187E+000,  5.102483E-001
  1.718912E+002,  2.768968E+002,  0.000000E+000, -8.906644E+001,  2.605203E+000, -2.111343E+000,  5.104722E-001
  1.827889E+002,  2.886187E+002,  0.000000E+000, -7.679815E+001,  2.589795E+000, -1.743972E+000,  5.100086E-001
  1.940062E+002,  2.996156E+002,  0.000000E+000, -6.357773E+001,  2.387658E+000, -1.173994E+000,  5.101619E-001
  2.052188E+002,  3.096112E+002,  0.000000E+000, -4.966504E+001,  2.359323E+000, -5.391198E-001,  5.103778E-001
  2.158480E+002,  3.175167E+002,  0.000000E+000, -3.558186E+001,  2.290140E+000,  3.662693E-001,  5.105191E-001
  2.245614E+002,  3.228889E+002,  0.000000E+000, -2.118317E+001,  1.691167E+000,  1.562677E+000,  5.107806E-001
  2.305580E+002,  3.260204E+002,  0.000000E+000, -6.447389E+000,  1.042225E+000,  2.761355E+000,  5.106301E-001
  2.326273E+002,  3.269783E+002,  0.000000E+000,  8.511876E+000,  7.954707E-001,  3.805798E+000,  5.100927E-001
  2.297563E+002,  3.249035E+002,  0.000000E+000,  2.335559E+001,  6.831767E-001,  3.582452E+000,  5.100160E-001
  2.232412E+002,  3.198801E+002,  0.000000E+000,  3.806478E+001,  5.293220E-001,  3.104110E+000,  5.100904E-001
  2.139850E+002,  3.118141E+002,  0.000000E+000,  5.305663E+001,  7.427422E-001,  2.568591E+000,  5.106036E-001
  2.032759E+002,  3.023599E+002,  0.000000E+000,  6.738990E+001,  8.760942E-001,  1.913261E+000,  5.102601E-001
  1.927686E+002,  2.923085E+002,  0.000000E+000,  8.068575E+001,  7.090711E-001,  1.381081E+000,  5.101468E-001
  1.822341E+002,  2.818966E+002,  0.000000E+000,  9.270143E+001,  6.174015E-001,  6.306906E-001,  5.107719E-001
  1.720188E+002,  2.710014E+002,  0.000000E+000,  1.030542E+002,  3.609660E-001, -8.348911E-002,  5.104390E-001
  1.625677E+002,  2.597913E+002,  0.000000E+000,  1.118295E+002,  9.809291E-002, -7.070795E-001,  5.108378E-001
  1.543294E+002,  2.491200E+002,  0.000000E+000,  1.183978E+002,  7.663764E-002, -1.193901E+000,  5.104301E-001
  1.079988E+002, -2.210479E+002,  0.000000E+000, -1.066991E+002, -1.282137E+000,  3.205093E+000,  5.102581E-001
  1.156888E+002, -2.291995E+002,  0.000000E+000, -1.008819E+002, -1.359467E+000,  3.178734E+000,  5.105161E-001
  1.225381E+002, -2.369794E+002,  0.000000E+000, -9.438364E+001, -1.483208E+000,  2.917079E+000,  5.107608E-001
  1.299010E+002, -2.445716E+002,  0.000000E+000, -8.649204E+001, -1.456218E+000,  2.255506E+000,  5.102564E-001
  1.371944E+002, -2.522913E+002,  0.000000E+000, -7.716216E+001, -1.502066E+000,  1.268690E+000,  5.108841E-001
  1.428583E+002, -2.598519E+002,  0.000000E+000, -6.610240E+001, -1.456095E+000, -2.188843E-001,  5.100239E-001
  1.474979E+002, -2.672568E+002,  0.000000E+000, -5.312836E+001, -1.275423E+000, -1.440556E+000,  5.100731E-001
  1.518023E+002, -2.739663E+002,  0.000000E+000, -3.813395E+001, -1.070427E+000, -2.155613E+000,  5.108686E-001
  1.542646E+002, -2.796850E+002,  0.000000E+000, -2.180615E+001, -6.198791E-001, -2.528606E+000,  5.103945E-001
  1.556381E+002, -2.834418E+002,  0.000000E+000, -4.319967E+000, -7.605242E-002, -1.855325E+000,  5.105968E-001
  1.572373E+002, -2.841162E+002,  0.000000E+000,  1.373380E+001,  2.158083E-001, -3.742433E-001,  5.106490E-001
  1.581149E+002, -2.826517E+002,  0.000000E+000,  3.119827E+001,  7.191649E-001,  1.577911E+000,  5.101947E-001
  1.580149E+002, -2.786821E+002,  0.000000E+000,  4.640419E+001,  9.728334E-001,  3.011372E+000,  5.105380E-001
  1.560550E+002, -2.732202E+002,  0.000000E+000,  5.967471E+001,  1.145248E+000,  4.205183E+000,  5.101622E-001
  1.520832E+002, -2.667013E+002,  0.000000E+000,  7.113895E+001,  8.876258E-001,  4.641022E+000,  5.103475E-001
  1.461323E+002, -2.587359E+002,  0.000000E+000,  8.125784E+001,  5.394478E-001,  4.694240E+000,  5.105026E-001
  1.384545E+002, -2.502624E+002,  0.000000E+000,  9.041481E+001, -6.906891E-002,  4.767400E+000,  5.108672E-001
  1.299775E+002, -2.410612E+002,  0.000000E+000,  9.898777E+001, -4.040368E-001,  4.683453E+000,  5.107519E-001
  1.211497E+002, -2.315804E+002,  0.000000E+000,  1.066877E+002, -4.675552E-001,  4.458769E+000,  5.102490E-001
  1.127882E+002, -2.225163E+002,  0.000000E+000,  1.132843E+002, -5.434968E-001,  4.167279E+000,  5.101239E-001
  1.126796E+002, -2.083661E+002,  0.000000E+000, -1.105191E+002, -1.216070E+000,  2.915937E+000,  5.103571E-001
  1.163826E+002, -2.101019E+002,  0.000000E+000,  1.176198E+002, -3.036532E-001,  3.638423E+000,  5.108263E-001
  1.180857E+002, -1.927106E+002,  0.000000E+000, -1.146313E+002, -1.026166E+000,  2.642642E+000,  5.109001E-001
  1.202874E+002, -1.948599E+002,  0.000000E+000,  1.220872E+002, -8.145644E-003,  2.902852E+000,  5.103232E-001
  1.245156E+002, -1.730242E+002,  0.000000E+000, -1.190613E+002, -5.620506E-001,  2.147632E+000,  5.105133E-001
  1.248226E+002, -1.766784E+002,  0.000000E+000,  1.266360E+002,  4.908986E-001,  1.669642E+000,  5.108862E-001
  1.322067E+002, -1.487421E+002,  0.000000E+000, -1.236667E+002, -1.419393E-001,  1.489344E+000,  5.100166E-001
  1.298978E+002, -1.552523E+002,  0.000000E+000,  1.313201E+002,  1.192503E+000,  5.025283E-001,  5.100338E-001
  1.406971E+002, -1.201000E+002,  0.000000E+000, -1.282123E+002,  1.188660E-001,  8.851566E-001,  5.104349E-001
  1.357615E+002, -1.293221E+002,  0.000000E+000,  1.360752E+002,  1.575836E+000, -7.504090E-001,  5.101027E-001
  1.497892E+002, -8.790448E+001,  0.000000E+000, -1.324042E+002,  3.373098E-001,  3.981960E-001,  5.108435E-001
  1.421970E+002, -9.961272E+001,  0.000000E+000,  1.405836E+002,  2.019069E+000, -1.812624E+000,  5.106012E-001
  1.581308E+002, -5.256830E+001,  0.000000E+000, -1.361855E+002,  6.084557E-001, -2.054327E-001,  5.106645E-001
  1.494235E+002, -6.676455E+001,  0.000000E+000,  1.443264E+002,  2.203576E+000, -2.616543E+000,  5.102068E-001
  1.650393E+002, -1.545438E+001,  0.000000E+000, -1.391158E+002,  6.169891E-001, -9.119195E-001,  5.102133E-001
  1.567023E+002, -3.102362E+001,  0.000000E+000,  1.463867E+002,  2.062803E+000, -2.842009E+000,  5.102230E-001
  1.708377E+002,  2.233129E+001,  0.000000E+000, -1.406126E+002,  2.799175E-001, -1.328362E+000,  5.107762E-001
  1.626565E+002,  7.307607E+000,  0.000000E+000,  1.462814E+002,  2.008617E+000, -3.032528E+000,  5.105490E-001
  1.746141E+002,  5.746770E+001,  0.000000E+000, -1.407890E+002, -1.048622E-001, -1.574319E+000,  5.103172E-001
  1.669271E+002,  4.445621E+001,  0.000000E+000,  1.450873E+002,  1.936402E+000, -3.110756E+000,  5.100489E-001
  1.765910E+002,  8.929772E+001,  0.000000E+000, -1.403751E+002, -5.253480E-001, -1.573722E+000,  5.103469E-001
  1.695138E+002,  7.861087E+001,  0.000000E+000,  1.433748E+002,  1.613002E+000, -2.970852E+000,  5.102359E-001
  1.774036E+002,  1.167482E+002,  0.000000E+000, -1.393280E+002, -9.946876E-001, -1.428596E+000,  5.105353E-001
  1.714910E+002,  1.103848E+002,  0.000000E+000,  1.412332E+002,  1.022855E+000, -2.894494E+000,  5.102980E-001
  1.777744E+002,  1.400113E+002,  0.000000E+000, -1.376056E+002, -1.407219E+000, -1.264887E+000,  5.100044E-001
  1.726657E+002,  1.387865E+002,  0.000000E+000,  1.386020E+002,  5.421852E-001, -2.945535E+000,  5.105759E-001
  1.774541E+002,  1.614088E+002,  0.000000E+000, -1.354846E+002, -1.520974E+000, -1.288287E+000,  5.104823E-001
  1.734753E+002,  1.638118E+002,  0.000000E+000,  1.354955E+002,  3.819507E-001, -2.907604E+000,  5.103567E-001
  1.759665E+002,  1.808638E+002,  0.000000E+000, -1.322896E+002, -1.230454E+000, -1.616853E+000,  5.106492E-001
  1.740674E+002,  1.870886E+002,  0.000000E+000,  1.319088E+002,  4.844994E-001, -2.687407E+000,  5.105394E-001
  1.735065E+002,  1.986596E+002,  0.000000E+000, -1.282665E+002, -5.677664E-001, -1.939325E+000,  5.103390E-001
  1.740931E+002,  2.071494E+002,  0.000000E+000,  1.278447E+002,  5.083344E-001, -2.341416E+000,  5.104939E-001
  1.706589E+002,  2.149835E+002,  0.000000E+000, -1.233927E+002,  1.846773E-001, -2.137646E+000,  5.106873E-001
  1.734847E+002,  2.238270E+002,  0.000000E+000,  1.236996E+002,  1.477146E-001, -1.915510E+000,  5.105847E-001
  1.678034E+002,  2.292820E+002,  0.000000E+000, -1.183074E+002,  9.193031E-001, -2.189047E+000,  5.102982E-001
  1.726302E+002,  2.381459E+002,  0.000000E+000,  1.194507E+002, -7.767450E-002, -1.610620E+000,  5.100204E-001
  1.649829E+002,  2.414835E+002,  0.000000E+000, -1.131970E+002,  1.431978E+000, -2.236127E+000,  5.104660E-001
  1.746861E+002,  2.527645E+002,  0.000000E+000, -1.051558E+002,  2.071683E+000, -2.136014E+000,  5.102975E-001
  1.852825E+002,  2.647161E+002,  0.000000E+000, -9.547150E+001,  2.561057E+000, -2.094474E+000,  5.103831E-001
  1.965532E+002,  2.764178E+002,  0.000000E+000, -8.444295E+001,  2.700945E+000, -1.913139E+000,  5.105294E-001
