 S11, S22, S33, S12, S23, S31, wp
  1.832106E+002, -9.660797E+001,  0.000000E+000, -9.230243E+001, -5.308043E-001,  1.521655E+000,  5.002762E-001
  1.840433E+002, -9.572687E+001,  0.000000E+000,  9.168788E+001,  7.599553E-002,  1.684616E+000,  5.009041E-001
  1.976104E+002, -7.340794E+001,  0.000000E+000, -9.535938E+001, -6.968707E-001,  1.627161E+000,  5.005444E-001
  1.980328E+002, -7.189599E+001,  0.000000E+000,  9.523787E+001,  1.440005E-001,  1.624471E+000,  5.007576E-001
  2.113293E+002, -4.880779E+001,  0.000000E+000, -9.881333E+001, -8.436588E-001,  1.749737E+000,  5.001871E-001
  2.115516E+002, -4.717750E+001,  0.000000E+000,  9.903433E+001,  3.088849E-001,  1.530319E+000,  5.008658E-001
  2.226328E+002, -2.469331E+001,  0.000000E+000, -1.025931E+002, -9.610768E-001,  1.862122E+000,  5.002198E-001
  2.223400E+002, -2.341541E+001,  0.000000E+000,  1.031307E+002,  4.460522E-001,  1.443781E+000,  5.003983E-001
  2.304400E+002, -1.944686E+000,  0.000000E+000, -1.066118E+002, -1.036933E+000,  1.783587E+000,  5.002114E-001
  2.287527E+002, -1.611549E+000,  0.000000E+000,  1.075497E+002,  4.461909E-001,  1.298363E+000,  5.000257E-001
  2.355913E+002,  2.096649E+001,  0.000000E+000, -1.104340E+002, -1.124939E+000,  1.548746E+000,  5.005166E-001
  2.332172E+002,  2.121000E+001,  0.000000E+000,  1.117560E+002,  5.174569E-001,  1.001655E+000,  5.001595E-001
  2.349640E+002,  4.251306E+001,  0.000000E+000, -1.136494E+002, -7.910499E-001,  1.011934E+000,  5.000176E-001
  2.330139E+002,  4.334218E+001,  0.000000E+000,  1.154658E+002,  3.231260E-001,  6.636760E-001,  5.000329E-001
  2.340672E+002,  6.641896E+001,  0.000000E+000, -1.161600E+002, -5.656581E-001,  5.728955E-001,  5.001659E-001
  2.323525E+002,  6.794691E+001,  0.000000E+000,  1.184925E+002,  2.059178E-001,  4.921427E-001,  5.002319E-001
  2.331807E+002,  9.064826E+001,  0.000000E+000, -1.177397E+002, -6.109094E-001,  2.804501E-001,  5.007254E-001
  2.316776E+002,  9.132834E+001,  0.000000E+000,  1.200831E+002,  2.415867E-001,  4.491551E-001,  5.002324E-001
  2.322110E+002,  1.132317E+002,  0.000000E+000, -1.181484E+002, -5.517162E-001, -1.175169E-001,  5.009403E-001
  2.311386E+002,  1.122305E+002,  0.000000E+000,  1.201904E+002,  1.779710E-001,  3.701491E-001,  5.008860E-001
  2.310999E+002,  1.341332E+002,  0.000000E+000, -1.177873E+002, -4.052039E-001, -5.886516E-001,  5.002601E-001
  2.303386E+002,  1.320705E+002,  0.000000E+000,  1.195021E+002,  5.927885E-002,  2.335626E-001,  5.000675E-001
  2.303546E+002,  1.546168E+002,  0.000000E+000, -1.160809E+002, -2.530255E-001, -9.878082E-001,  5.006031E-001
  2.297691E+002,  1.517970E+002,  0.000000E+000,  1.174698E+002, -1.648356E-002,  1.833930E-001,  5.005221E-001
  2.302376E+002,  1.750108E+002,  0.000000E+000, -1.126172E+002, -1.152940E-001, -1.203461E+000,  5.003932E-001
  2.299468E+002,  1.719172E+002,  0.000000E+000,  1.135593E+002, -6.976644E-002,  2.078864E-001,  5.005299E-001
  2.299864E+002,  1.940826E+002,  0.000000E+000, -1.085808E+002, -5.172303E-002, -1.336597E+000,  5.002203E-001
  2.300344E+002,  1.907660E+002,  0.000000E+000,  1.091032E+002, -7.635750E-002,  1.893015E-001,  5.002608E-001
  2.293883E+002,  2.115597E+002,  0.000000E+000, -1.044361E+002, -1.113314E-001, -1.490987E+000,  5.001684E-001
  2.296865E+002,  2.079067E+002,  0.000000E+000,  1.045839E+002, -9.099883E-002,  1.407591E-001,  5.003178E-001
  2.283491E+002,  2.272485E+002,  0.000000E+000, -1.004468E+002, -2.228285E-001, -1.642191E+000,  5.003525E-001
  2.287035E+002,  2.228444E+002,  0.000000E+000,  1.003004E+002, -1.070946E-001,  9.366511E-002,  5.004081E-001
  2.266496E+002,  2.401970E+002,  0.000000E+000, -9.681751E+001, -3.420687E-001, -1.727179E+000,  5.000937E-001
  2.350737E+002,  2.476665E+002,  0.000000E+000, -8.913810E+001, -3.117476E-001, -1.419559E+000,  5.001185E-001
  2.438454E+002,  2.547441E+002,  0.000000E+000, -8.103478E+001, -2.560474E-001, -1.100941E+000,  5.001919E-001
  2.530260E+002,  2.617652E+002,  0.000000E+000, -7.245674E+001, -1.955997E-001, -7.809074E-001,  5.007987E-001
  2.625670E+002,  2.687694E+002,  0.000000E+000, -6.333616E+001, -1.716969E-001, -4.534519E-001,  5.000862E-001
  2.722898E+002,  2.758429E+002,  0.000000E+000, -5.346343E+001, -1.814227E-001, -1.417606E-001,  5.000225E-001
  2.816443E+002,  2.827342E+002,  0.000000E+000, -4.253152E+001, -2.094013E-001,  1.453646E-001,  5.002004E-001
  2.896425E+002,  2.886146E+002,  0.000000E+000, -3.073839E+001, -1.454640E-001,  4.843913E-001,  5.003359E-001
  2.943586E+002,  2.917709E+002,  0.000000E+000, -1.922490E+001, -2.878319E-002,  8.278482E-001,  5.004494E-001
  2.969012E+002,  2.934818E+002,  0.000000E+000, -6.892602E+000,  8.718213E-002,  1.072484E+000,  5.003508E-001
  2.964302E+002,  2.929615E+002,  0.000000E+000,  5.949706E+000,  8.326889E-002,  1.201249E+000,  5.006615E-001
  2.933976E+002,  2.905930E+002,  0.000000E+000,  1.804425E+001,  9.742893E-002,  1.191781E+000,  5.001645E-001
  2.885847E+002,  2.870064E+002,  0.000000E+000,  2.923752E+001,  9.055990E-002,  1.100635E+000,  5.001346E-001
  2.808384E+002,  2.808602E+002,  0.000000E+000,  4.077464E+001,  3.250992E-002,  9.539776E-001,  5.008508E-001
  2.717927E+002,  2.735750E+002,  0.000000E+000,  5.172969E+001,  1.609925E-002,  7.804121E-001,  5.000308E-001
  2.624248E+002,  2.659258E+002,  0.000000E+000,  6.185303E+001, -2.026131E-002,  6.363928E-001,  5.003468E-001
  2.530795E+002,  2.582211E+002,  0.000000E+000,  7.127304E+001, -5.293238E-002,  5.034240E-001,  5.008364E-001
  2.439965E+002,  2.503788E+002,  0.000000E+000,  8.020372E+001, -7.283750E-002,  3.611065E-001,  5.003828E-001
  2.352343E+002,  2.425734E+002,  0.000000E+000,  8.861129E+001, -9.904715E-002,  2.082504E-001,  5.006748E-001
  2.268491E+002,  2.347614E+002,  0.000000E+000,  9.646865E+001, -1.334442E-001,  6.170688E-002,  5.006677E-001
  1.596363E+002, -1.432785E+002,  0.000000E+000, -8.290310E+001, -3.429308E-001,  1.467690E+000,  5.002452E-001
  1.645896E+002, -1.470723E+002,  0.000000E+000, -7.876303E+001, -4.588849E-001,  1.644937E+000,  5.007345E-001
  1.695196E+002, -1.505561E+002,  0.000000E+000, -7.375027E+001, -5.331297E-001,  1.786389E+000,  5.005681E-001
  1.742401E+002, -1.538505E+002,  0.000000E+000, -6.710177E+001, -5.589528E-001,  1.802140E+000,  5.000402E-001
  1.786958E+002, -1.571006E+002,  0.000000E+000, -5.876223E+001, -5.699140E-001,  1.727361E+000,  5.008718E-001
  1.828940E+002, -1.603142E+002,  0.000000E+000, -4.903233E+001, -5.098298E-001,  1.613217E+000,  5.001543E-001
  1.868107E+002, -1.633939E+002,  0.000000E+000, -3.821165E+001, -3.289231E-001,  1.413955E+000,  5.007594E-001
  1.899133E+002, -1.662936E+002,  0.000000E+000, -2.684920E+001,  3.744495E-002,  1.196798E+000,  5.004406E-001
  1.919933E+002, -1.690456E+002,  0.000000E+000, -1.519164E+001,  4.146904E-001,  1.061945E+000,  5.010636E-001
  1.930287E+002, -1.710403E+002,  0.000000E+000, -3.387917E+000,  7.230996E-001,  1.140242E+000,  5.000350E-001
  1.934232E+002, -1.708055E+002,  0.000000E+000,  8.027424E+000,  9.902660E-001,  1.411462E+000,  5.009919E-001
  1.931819E+002, -1.690828E+002,  0.000000E+000,  1.875411E+001,  1.098173E+000,  1.662611E+000,  5.003591E-001
  1.916797E+002, -1.669642E+002,  0.000000E+000,  2.943752E+001,  1.039626E+000,  1.947442E+000,  5.008087E-001
  1.889158E+002, -1.646200E+002,  0.000000E+000,  3.989441E+001,  9.662470E-001,  2.173983E+000,  5.000725E-001
  1.854885E+002, -1.622040E+002,  0.000000E+000,  4.954911E+001,  8.434950E-001,  2.328135E+000,  5.002307E-001
  1.816501E+002, -1.596323E+002,  0.000000E+000,  5.804308E+001,  7.106718E-001,  2.391333E+000,  5.000953E-001
  1.772901E+002, -1.567732E+002,  0.000000E+000,  6.527428E+001,  5.850787E-001,  2.365314E+000,  5.001325E-001
  1.724737E+002, -1.535197E+002,  0.000000E+000,  7.097078E+001,  4.400519E-001,  2.246838E+000,  5.008487E-001
  1.672890E+002, -1.494695E+002,  0.000000E+000,  7.590762E+001,  2.823045E-001,  2.092762E+000,  5.004076E-001
  1.619910E+002, -1.448853E+002,  0.000000E+000,  8.053884E+001,  1.561391E-001,  1.904878E+000,  5.001361E-001
  1.737023E+002, -1.251385E+002,  0.000000E+000, -8.486413E+001, -4.395021E-001,  1.632784E+000,  5.004101E-001
  1.796467E+002, -1.286786E+002,  0.000000E+000, -8.064603E+001, -5.655027E-001,  1.830874E+000,  5.007014E-001
  1.857899E+002, -1.317226E+002,  0.000000E+000, -7.571663E+001, -6.962479E-001,  2.021303E+000,  5.004923E-001
  1.920394E+002, -1.341994E+002,  0.000000E+000, -6.942906E+001, -7.617296E-001,  2.145950E+000,  5.000129E-001
  1.979222E+002, -1.365916E+002,  0.000000E+000, -6.131295E+001, -7.937332E-001,  2.121866E+000,  5.009181E-001
  2.030053E+002, -1.393186E+002,  0.000000E+000, -5.152373E+001, -7.419045E-001,  2.027373E+000,  5.008340E-001
  2.074482E+002, -1.421666E+002,  0.000000E+000, -4.036168E+001, -5.497174E-001,  1.835380E+000,  5.006930E-001
  2.108384E+002, -1.449322E+002,  0.000000E+000, -2.858773E+001, -1.358947E-001,  1.599825E+000,  5.010145E-001
  2.129852E+002, -1.476612E+002,  0.000000E+000, -1.645891E+001,  3.023356E-001,  1.423612E+000,  5.009786E-001
  2.141435E+002, -1.496353E+002,  0.000000E+000, -3.847241E+000,  7.386577E-001,  1.449664E+000,  5.007384E-001
  2.145321E+002, -1.495541E+002,  0.000000E+000,  8.637038E+000,  1.145478E+000,  1.721959E+000,  5.010893E-001
  2.143052E+002, -1.478554E+002,  0.000000E+000,  1.994938E+001,  1.335108E+000,  2.019560E+000,  5.004979E-001
  2.128189E+002, -1.456968E+002,  0.000000E+000,  3.105124E+001,  1.271662E+000,  2.324915E+000,  5.005041E-001
  2.098306E+002, -1.435116E+002,  0.000000E+000,  4.181337E+001,  1.107408E+000,  2.552709E+000,  5.002035E-001
  2.057336E+002, -1.415034E+002,  0.000000E+000,  5.162636E+001,  9.125447E-001,  2.666971E+000,  5.003297E-001
  2.005919E+002, -1.396831E+002,  0.000000E+000,  6.008902E+001,  7.329258E-001,  2.669270E+000,  5.005510E-001
  1.945775E+002, -1.376692E+002,  0.000000E+000,  6.715969E+001,  5.663288E-001,  2.568246E+000,  5.000160E-001
  1.883387E+002, -1.347082E+002,  0.000000E+000,  7.295669E+001,  3.772793E-001,  2.402761E+000,  5.002286E-001
  1.820380E+002, -1.307610E+002,  0.000000E+000,  7.809845E+001,  2.230688E-001,  2.200106E+000,  5.004711E-001
  1.756737E+002, -1.261520E+002,  0.000000E+000,  8.295074E+001,  1.157107E-001,  1.970558E+000,  5.009770E-001
  1.880485E+002, -1.057138E+002,  0.000000E+000, -8.703733E+001, -5.522524E-001,  1.798867E+000,  5.004543E-001
  1.950971E+002, -1.090533E+002,  0.000000E+000, -8.263292E+001, -6.774233E-001,  2.029122E+000,  5.004751E-001
  2.024233E+002, -1.117684E+002,  0.000000E+000, -7.759806E+001, -8.248147E-001,  2.244852E+000,  5.008442E-001
  2.099508E+002, -1.138307E+002,  0.000000E+000, -7.144241E+001, -9.504266E-001,  2.448260E+000,  5.008258E-001
  2.172002E+002, -1.155153E+002,  0.000000E+000, -6.358086E+001, -1.002576E+000,  2.529789E+000,  5.000645E-001
  2.238505E+002, -1.171141E+002,  0.000000E+000, -5.399903E+001, -9.912713E-001,  2.487051E+000,  5.004309E-001
  2.292044E+002, -1.193190E+002,  0.000000E+000, -4.274546E+001, -8.283060E-001,  2.320121E+000,  5.000755E-001
  2.327805E+002, -1.220185E+002,  0.000000E+000, -3.060723E+001, -3.841209E-001,  2.079668E+000,  5.001069E-001
  2.347669E+002, -1.248724E+002,  0.000000E+000, -1.793013E+001,  1.963970E-001,  1.905006E+000,  5.001268E-001
  2.359387E+002, -1.268623E+002,  0.000000E+000, -4.388538E+000,  8.010574E-001,  1.873908E+000,  5.000373E-001
  2.364161E+002, -1.269249E+002,  0.000000E+000,  9.279790E+000,  1.341701E+000,  2.104232E+000,  5.005970E-001
  2.362015E+002, -1.253266E+002,  0.000000E+000,  2.134091E+001,  1.672260E+000,  2.405741E+000,  5.007118E-001
  2.347545E+002, -1.230523E+002,  0.000000E+000,  3.293529E+001,  1.648928E+000,  2.727793E+000,  5.002217E-001
  2.314574E+002, -1.211757E+002,  0.000000E+000,  4.381079E+001,  1.378559E+000,  2.941134E+000,  5.004038E-001
  2.260820E+002, -1.201561E+002,  0.000000E+000,  5.349003E+001,  1.065650E+000,  2.981480E+000,  5.004327E-001
  2.195720E+002, -1.190635E+002,  0.000000E+000,  6.191472E+001,  7.968160E-001,  2.908547E+000,  5.002189E-001
  2.123691E+002, -1.173463E+002,  0.000000E+000,  6.899679E+001,  5.637189E-001,  2.739126E+000,  5.010221E-001
  2.047459E+002, -1.144337E+002,  0.000000E+000,  7.510233E+001,  3.579958E-001,  2.524074E+000,  5.005406E-001
  1.971974E+002, -1.105114E+002,  0.000000E+000,  8.053524E+001,  2.076276E-001,  2.273618E+000,  5.006582E-001
  1.896250E+002, -1.059844E+002,  0.000000E+000,  8.560555E+001,  1.187087E-001,  1.990003E+000,  5.009571E-001
  2.022805E+002, -8.510464E+001,  0.000000E+000, -8.946507E+001, -7.028113E-001,  1.933332E+000,  5.003977E-001
  2.104830E+002, -8.844580E+001,  0.000000E+000, -8.479786E+001, -7.891457E-001,  2.224486E+000,  5.007922E-001
  2.187791E+002, -9.103051E+001,  0.000000E+000, -7.956419E+001, -9.530674E-001,  2.466778E+000,  5.000757E-001
  2.273036E+002, -9.302363E+001,  0.000000E+000, -7.342316E+001, -1.118239E+000,  2.714360E+000,  5.010007E-001
  2.351954E+002, -9.490470E+001,  0.000000E+000, -6.577045E+001, -1.200193E+000,  2.903986E+000,  5.009002E-001
  2.421616E+002, -9.661053E+001,  0.000000E+000, -5.622674E+001, -1.202966E+000,  2.953774E+000,  5.008763E-001
  2.482002E+002, -9.830536E+001,  0.000000E+000, -4.507195E+001, -1.031264E+000,  2.893615E+000,  5.003350E-001
  2.522452E+002, -1.006950E+002,  0.000000E+000, -3.289997E+001, -5.126896E-001,  2.702452E+000,  5.002795E-001
  2.540750E+002, -1.036499E+002,  0.000000E+000, -1.968016E+001,  2.312060E-001,  2.480739E+000,  5.006143E-001
  2.546257E+002, -1.059956E+002,  0.000000E+000, -5.089304E+000,  8.741275E-001,  2.347719E+000,  5.002340E-001
  2.544968E+002, -1.069624E+002,  0.000000E+000,  9.871512E+000,  1.425936E+000,  2.454089E+000,  5.000882E-001
  2.545625E+002, -1.053646E+002,  0.000000E+000,  2.296592E+001,  1.949097E+000,  2.804673E+000,  5.009382E-001
  2.530294E+002, -1.030843E+002,  0.000000E+000,  3.489042E+001,  2.010419E+000,  3.147564E+000,  5.002463E-001
  2.490123E+002, -1.018493E+002,  0.000000E+000,  4.562210E+001,  1.663754E+000,  3.232784E+000,  5.008410E-001
  2.435513E+002, -1.006492E+002,  0.000000E+000,  5.529790E+001,  1.269254E+000,  3.173081E+000,  5.005213E-001
  2.370612E+002, -9.886436E+001,  0.000000E+000,  6.377879E+001,  9.544556E-001,  3.037734E+000,  5.009754E-001
  2.291364E+002, -9.649970E+001,  0.000000E+000,  7.105416E+001,  6.839238E-001,  2.829171E+000,  5.001938E-001
  2.206104E+002, -9.325943E+001,  0.000000E+000,  7.752371E+001,  4.587013E-001,  2.586398E+000,  5.002977E-001
  2.120893E+002, -8.907084E+001,  0.000000E+000,  8.326488E+001,  3.012675E-001,  2.277382E+000,  5.000183E-001
  2.035086E+002, -8.464637E+001,  0.000000E+000,  8.849272E+001,  1.853619E-001,  1.960056E+000,  5.007279E-001
  2.160124E+002, -6.334277E+001,  0.000000E+000, -9.222283E+001, -8.964572E-001,  2.050369E+000,  5.002515E-001
  2.249406E+002, -6.690894E+001,  0.000000E+000, -8.734496E+001, -9.688468E-001,  2.388911E+000,  5.006043E-001
  2.332046E+002, -7.046346E+001,  0.000000E+000, -8.184359E+001, -1.039914E+000,  2.673687E+000,  5.009864E-001
  2.410578E+002, -7.371000E+001,  0.000000E+000, -7.567116E+001, -1.143378E+000,  2.887095E+000,  5.000635E-001
  2.487003E+002, -7.686183E+001,  0.000000E+000, -6.823255E+001, -1.174953E+000,  3.124225E+000,  5.008242E-001
  2.557184E+002, -7.968727E+001,  0.000000E+000, -5.855455E+001, -1.109008E+000,  3.294543E+000,  5.008576E-001
  2.615686E+002, -8.189359E+001,  0.000000E+000, -4.726012E+001, -9.189427E-001,  3.386749E+000,  5.010994E-001
  2.655832E+002, -8.437820E+001,  0.000000E+000, -3.496598E+001, -4.439216E-001,  3.385734E+000,  5.008539E-001
  2.674253E+002, -8.704374E+001,  0.000000E+000, -2.161504E+001,  1.571480E-001,  3.195650E+000,  5.003562E-001
  2.681576E+002, -8.882132E+001,  0.000000E+000, -6.069036E+000,  8.258737E-001,  2.984912E+000,  5.004212E-001
  2.677756E+002, -9.033168E+001,  0.000000E+000,  1.003609E+001,  1.530901E+000,  3.048124E+000,  5.006785E-001
  2.667530E+002, -9.028840E+001,  0.000000E+000,  2.447458E+001,  2.135126E+000,  3.337672E+000,  5.005266E-001
  2.648007E+002, -8.870186E+001,  0.000000E+000,  3.646111E+001,  2.176381E+000,  3.432154E+000,  5.002250E-001
  2.611403E+002, -8.707953E+001,  0.000000E+000,  4.731209E+001,  1.732067E+000,  3.307138E+000,  5.005471E-001
  2.556080E+002, -8.510282E+001,  0.000000E+000,  5.735366E+001,  1.328792E+000,  3.140075E+000,  5.010386E-001
  2.487974E+002, -8.179413E+001,  0.000000E+000,  6.619759E+001,  1.017204E+000,  2.966567E+000,  5.009234E-001
  2.415558E+002, -7.727621E+001,  0.000000E+000,  7.371804E+001,  7.850969E-001,  2.793363E+000,  5.007500E-001
  2.341559E+002, -7.196124E+001,  0.000000E+000,  8.048067E+001,  6.056501E-001,  2.559703E+000,  5.009322E-001
  2.260493E+002, -6.684305E+001,  0.000000E+000,  8.635010E+001,  4.464754E-001,  2.235374E+000,  5.008272E-001
  2.167812E+002, -6.233228E+001,  0.000000E+000,  9.172156E+001,  3.154387E-001,  1.878879E+000,  5.002408E-001
  2.275421E+002, -4.163706E+001,  0.000000E+000, -9.541235E+001, -1.005787E+000,  2.163657E+000,  5.006989E-001
  2.360616E+002, -4.607101E+001,  0.000000E+000, -9.044271E+001, -1.066916E+000,  2.475490E+000,  5.007448E-001
  2.444381E+002, -5.034657E+001,  0.000000E+000, -8.474785E+001, -1.078621E+000,  2.795680E+000,  5.008869E-001
  2.524865E+002, -5.435684E+001,  0.000000E+000, -7.842140E+001, -1.035335E+000,  3.076222E+000,  5.000992E-001
  2.602946E+002, -5.827048E+001,  0.000000E+000, -7.112795E+001, -9.338243E-001,  3.330270E+000,  5.007949E-001
  2.675648E+002, -6.237596E+001,  0.000000E+000, -6.147524E+001, -7.732120E-001,  3.608297E+000,  5.001388E-001
  2.725635E+002, -6.653834E+001,  0.000000E+000, -5.000822E+001, -6.643523E-001,  3.800922E+000,  5.009614E-001
  2.751668E+002, -7.042776E+001,  0.000000E+000, -3.747508E+001, -4.162097E-001,  3.910263E+000,  5.007890E-001
  2.778249E+002, -7.233364E+001,  0.000000E+000, -2.290152E+001,  1.043481E-001,  4.024123E+000,  5.010314E-001
  2.799713E+002, -7.264764E+001,  0.000000E+000, -6.850390E+000,  7.857388E-001,  4.124786E+000,  5.002711E-001
  2.791037E+002, -7.459942E+001,  0.000000E+000,  9.433055E+000,  1.611023E+000,  4.064656E+000,  5.002902E-001
  2.763476E+002, -7.683719E+001,  0.000000E+000,  2.536100E+001,  2.188380E+000,  3.882954E+000,  5.001615E-001
  2.742670E+002, -7.562985E+001,  0.000000E+000,  3.839857E+001,  2.147590E+000,  3.631881E+000,  5.009775E-001
  2.715651E+002, -7.252141E+001,  0.000000E+000,  4.961328E+001,  1.630534E+000,  3.334620E+000,  5.010921E-001
  2.662348E+002, -6.828792E+001,  0.000000E+000,  6.019745E+001,  1.293200E+000,  3.059696E+000,  5.005514E-001
  2.592268E+002, -6.306678E+001,  0.000000E+000,  6.931175E+001,  1.097708E+000,  2.842630E+000,  5.005934E-001
  2.514477E+002, -5.761171E+001,  0.000000E+000,  7.713032E+001,  8.819041E-001,  2.640610E+000,  5.007887E-001
  2.434809E+002, -5.209405E+001,  0.000000E+000,  8.409225E+001,  6.943383E-001,  2.357861E+000,  5.005517E-001
  2.356533E+002, -4.630229E+001,  0.000000E+000,  9.002775E+001,  5.561528E-001,  2.047335E+000,  5.007815E-001
  2.275611E+002, -4.058930E+001,  0.000000E+000,  9.536473E+001,  4.763599E-001,  1.738537E+000,  5.001891E-001
  2.359212E+002, -2.081566E+001,  0.000000E+000, -9.902801E+001, -9.980009E-001,  2.232075E+000,  5.004305E-001
  2.450321E+002, -2.520207E+001,  0.000000E+000, -9.391812E+001, -1.021939E+000,  2.585592E+000,  5.008362E-001
  2.539383E+002, -2.950222E+001,  0.000000E+000, -8.812171E+001, -9.984401E-001,  2.916734E+000,  5.000668E-001
  2.623898E+002, -3.397840E+001,  0.000000E+000, -8.163959E+001, -8.255984E-001,  3.271448E+000,  5.004156E-001
  2.699807E+002, -3.875301E+001,  0.000000E+000, -7.446156E+001, -6.173131E-001,  3.599603E+000,  5.002980E-001
  2.761243E+002, -4.483532E+001,  0.000000E+000, -6.555053E+001, -4.828061E-001,  3.845683E+000,  5.008880E-001
  2.805676E+002, -5.172850E+001,  0.000000E+000, -5.390017E+001, -4.099510E-001,  4.123917E+000,  5.009969E-001
  2.839109E+002, -5.625625E+001,  0.000000E+000, -4.013130E+001, -2.368113E-001,  4.564501E+000,  5.011390E-001
  2.875095E+002, -5.741956E+001,  0.000000E+000, -2.394178E+001,  2.756918E-001,  4.979886E+000,  5.006702E-001
  2.896272E+002, -5.803922E+001,  0.000000E+000, -7.522977E+000,  8.919602E-001,  5.261305E+000,  5.001826E-001
  2.889854E+002, -5.968059E+001,  0.000000E+000,  8.571648E+000,  1.489108E+000,  5.097492E+000,  5.000615E-001
  2.859839E+002, -6.229133E+001,  0.000000E+000,  2.550381E+001,  1.964128E+000,  4.535574E+000,  5.008099E-001
  2.827108E+002, -6.244745E+001,  0.000000E+000,  4.072401E+001,  1.899954E+000,  3.884971E+000,  5.007191E-001
  2.792704E+002, -5.748187E+001,  0.000000E+000,  5.328167E+001,  1.446868E+000,  3.383615E+000,  5.006125E-001
  2.743514E+002, -4.988985E+001,  0.000000E+000,  6.420919E+001,  1.244119E+000,  3.014037E+000,  5.005655E-001
  2.678551E+002, -4.287139E+001,  0.000000E+000,  7.316703E+001,  1.140056E+000,  2.705611E+000,  5.007166E-001
  2.604135E+002, -3.668113E+001,  0.000000E+000,  8.097830E+001,  9.972936E-001,  2.389573E+000,  5.003425E-001
  2.520317E+002, -3.117115E+001,  0.000000E+000,  8.797245E+001,  7.896120E-001,  2.075628E+000,  5.007718E-001
  2.432448E+002, -2.593169E+001,  0.000000E+000,  9.402903E+001,  6.316283E-001,  1.769760E+000,  5.009737E-001
  2.344405E+002, -2.081834E+001,  0.000000E+000,  9.942366E+001,  5.310210E-001,  1.571779E+000,  5.007247E-001
  2.426822E+002,  1.695267E-001,  0.000000E+000, -1.026565E+002, -9.946406E-001,  2.143732E+000,  5.001576E-001
  2.520244E+002, -3.745961E+000,  0.000000E+000, -9.758272E+001, -9.245304E-001,  2.582622E+000,  5.008384E-001
  2.603641E+002, -8.651405E+000,  0.000000E+000, -9.189602E+001, -7.685962E-001,  3.061139E+000,  5.010114E-001
  2.678530E+002, -1.454100E+001,  0.000000E+000, -8.547450E+001, -6.164062E-001,  3.479761E+000,  5.001646E-001
  2.750489E+002, -2.070544E+001,  0.000000E+000, -7.829453E+001, -4.338464E-001,  3.829159E+000,  5.000396E-001
  2.818618E+002, -2.691599E+001,  0.000000E+000, -7.005699E+001, -2.440748E-001,  4.170175E+000,  5.004271E-001
  2.873771E+002, -3.426792E+001,  0.000000E+000, -5.861421E+001,  3.792045E-002,  4.643340E+000,  5.002673E-001
  2.923838E+002, -3.955777E+001,  0.000000E+000, -4.276901E+001,  4.248045E-001,  5.199616E+000,  5.010636E-001
  2.964354E+002, -4.200253E+001,  0.000000E+000, -2.521963E+001,  7.144969E-001,  5.720914E+000,  5.004391E-001
  2.981612E+002, -4.353685E+001,  0.000000E+000, -8.377666E+000,  1.054586E+000,  5.899408E+000,  5.003542E-001
  2.978332E+002, -4.503909E+001,  0.000000E+000,  7.998811E+000,  1.297417E+000,  5.624388E+000,  5.001676E-001
  2.951806E+002, -4.668742E+001,  0.000000E+000,  2.548991E+001,  1.350845E+000,  4.967286E+000,  5.006765E-001
  2.904927E+002, -4.580363E+001,  0.000000E+000,  4.338578E+001,  1.262300E+000,  4.238965E+000,  5.002117E-001
  2.853083E+002, -3.936011E+001,  0.000000E+000,  5.814117E+001,  1.238731E+000,  3.537337E+000,  5.006424E-001
  2.792747E+002, -3.128441E+001,  0.000000E+000,  6.883012E+001,  1.160650E+000,  3.068341E+000,  5.001088E-001
  2.724664E+002, -2.390586E+001,  0.000000E+000,  7.757339E+001,  1.114736E+000,  2.603531E+000,  5.010082E-001
  2.652716E+002, -1.678439E+001,  0.000000E+000,  8.534309E+001,  1.022532E+000,  2.143596E+000,  5.004359E-001
  2.576863E+002, -1.030430E+001,  0.000000E+000,  9.211181E+001,  8.970927E-001,  1.778392E+000,  5.003170E-001
  2.493857E+002, -4.786648E+000,  0.000000E+000,  9.807795E+001,  7.647746E-001,  1.536255E+000,  5.001126E-001
  2.403817E+002, -1.897643E-001,  0.000000E+000,  1.034227E+002,  5.870103E-001,  1.393138E+000,  5.004911E-001
  2.442178E+002,  1.930041E+001,  0.000000E+000, -1.062509E+002, -9.253075E-001,  1.925416E+000,  5.003197E-001
  2.519224E+002,  1.403334E+001,  0.000000E+000, -1.013195E+002, -7.587050E-001,  2.383202E+000,  5.007595E-001
  2.599324E+002,  8.373358E+000,  0.000000E+000, -9.566937E+001, -5.843502E-001,  2.923475E+000,  5.002717E-001
  2.681183E+002,  2.383754E+000,  0.000000E+000, -8.925010E+001, -3.818252E-001,  3.535074E+000,  5.003029E-001
  2.763478E+002, -3.713464E+000,  0.000000E+000, -8.196155E+001, -1.411855E-001,  4.192382E+000,  5.001608E-001
  2.845418E+002, -9.545024E+000,  0.000000E+000, -7.360222E+001,  9.594820E-002,  4.757623E+000,  5.004358E-001
  2.929631E+002, -1.318626E+001,  0.000000E+000, -6.230573E+001,  3.892623E-001,  5.283858E+000,  5.009725E-001
  2.995444E+002, -1.694297E+001,  0.000000E+000, -4.577247E+001,  8.691262E-001,  5.720046E+000,  5.006551E-001
  3.040947E+002, -2.087900E+001,  0.000000E+000, -2.743192E+001,  1.191355E+000,  5.877064E+000,  5.001699E-001
